filename,start_seconds,end_seconds,positive_labels
QymYi-QzlJo_80.000.wav,80.0,90.0,/m/0dwt5
Qz-8mReB74w_570.000.wav,570.0,580.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
Qz2PIXM60iE_30.000.wav,30.0,40.0,"/m/03lty,/m/04rlf,/m/05r6t,/m/05w3f,/m/06by7,/m/0dl5d,/m/0dls3"
Qz8hNRg-7G0_30.000.wav,30.0,40.0,"/m/04rlf,/m/07qsvvw"
QzMsoz4XIkM_30.000.wav,30.0,40.0,"/m/02bxd,/m/04rlf"
QzbTGlIKxKQ_90.000.wav,90.0,100.0,"/m/012xff,/m/04fgwm"
QzeSOtBC5vo_50.000.wav,50.0,60.0,/m/07n_g
QzrS-S7OerE_370.000.wav,370.0,380.0,"/m/07q2z82,/m/07qmpdm,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv"
R-KzhZBuz-0_200.000.wav,200.0,210.0,/m/02pjr4
R-NkPYfN3wA_150.000.wav,150.0,160.0,"/m/032s66,/m/073cg4"
R-aMYx9f0Ho_30.000.wav,30.0,40.0,"/m/0155w,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
R-d-5b54PIk_28.000.wav,28.0,38.0,/m/01w250
R05dToeNqng_580.000.wav,580.0,590.0,"/m/01yg9g,/m/07k1x,/t/dd00065"
R0BNcrueMa4_0.000.wav,0.0,2.0,/m/07rn7sz
R0VxYDfjyAU_80.000.wav,80.0,90.0,/m/02mfyn
R0b3pU4AKNc_380.000.wav,380.0,390.0,"/m/04rlf,/m/0b9m1"
R0bAuQ3vfgA_30.000.wav,30.0,40.0,"/g/122z_qxw,/m/09x0r,/m/0g6b5"
R1RGIgC-xKw_30.000.wav,30.0,40.0,"/m/018j2,/m/04rlf,/m/0gg8l"
R1gskElaLNo_100.000.wav,100.0,110.0,/m/07qfgpx
R1horffGyO0_10.000.wav,10.0,20.0,/m/0cj0r
R1zoAMguO3A_150.000.wav,150.0,160.0,"/m/02l6bg,/m/07yv9,/m/09ct_"
R29WrfRJBxM_70.000.wav,70.0,80.0,"/m/01d380,/m/07k1x,/m/0_ksk"
R2ABQBA5sH4_290.000.wav,290.0,300.0,/m/07pn_8q
R2Aq_j1TDSs_40.000.wav,40.0,50.0,"/m/02l6bg,/m/09ct_,/m/0cmf2"
R2jQmn99gME_260.000.wav,260.0,270.0,/m/03w41f
R30UD6LtxEc_330.000.wav,330.0,340.0,"/m/07pyy8b,/m/09x0r"
R371djhXr9w_70.000.wav,70.0,80.0,"/m/03qc9zr,/m/04rlf,/m/09x0r"
R3_Gqgl-NYE_50.000.wav,50.0,60.0,"/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
R3lcXUbvoK8_0.000.wav,0.0,5.0,/m/01z47d
R3mcZxi-r9U_30.000.wav,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00129"
R3pvaAhMWzM_350.000.wav,350.0,360.0,/m/0l14t7
R3qstNpYVuY_14.000.wav,14.0,24.0,"/m/02p3nc,/m/09x0r"
R3urUtvSgkU_30.000.wav,30.0,40.0,"/m/018vs,/m/04rlf,/m/06bz3"
R4RAxluEMx4_30.000.wav,30.0,40.0,"/m/07pl1bw,/m/083vt"
R4b_-IT43P4_30.000.wav,30.0,40.0,"/m/0155w,/m/01jnbd,/m/02rr_,/m/02sgy,/m/04rlf,/m/0g12c5"
R4jlQEweREY_30.000.wav,30.0,40.0,"/m/02bxd,/m/04rlf"
R4nDSBElht8_30.000.wav,30.0,40.0,"/m/09x0r,/m/0dv3j"
R5FhPTwWpm8_140.000.wav,140.0,150.0,"/m/07rknqz,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv"
R5JRh08zgMo_30.000.wav,30.0,40.0,"/m/0145m,/m/0164x2,/m/02x8m,/m/04rlf,/m/04rmv,/m/06rqw"
R5K3km8Fbs8_19.000.wav,19.0,29.0,/m/01m4t
R5Voi53JHJE_20.000.wav,20.0,30.0,"/m/03kmc9,/m/0dgbq"
R5mK5xASBXM_0.000.wav,0.0,10.0,"/m/04rlf,/m/07p6fty,/m/09x0r"
R5np0eUAWUU_0.000.wav,0.0,8.0,"/m/018w8,/m/07pqc89,/m/09x0r"
R60qQ3ag8y8_100.000.wav,100.0,110.0,"/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0dwt5"
R6EbA_Is4gc_520.000.wav,520.0,530.0,"/m/01p970,/m/026t6,/m/0l14md"
R6QkcuE4agg_30.000.wav,30.0,40.0,"/m/02l6bg,/m/07yv9"
R6V85er9VXc_30.000.wav,30.0,40.0,"/m/015vgc,/m/02v2lh,/m/04rlf"
R6lRMU-zBLA_30.000.wav,30.0,40.0,"/m/04rlf,/m/07rwj3x"
R6mhBqTU0Tc_30.000.wav,30.0,40.0,"/m/01hgjl,/m/02cz_7,/m/04rlf,/m/07qb_dv"
R6tIhaM2We0_30.000.wav,30.0,40.0,"/m/02bm9n,/m/05zc1,/m/0l7xg,/t/dd00077"
R77XPtKgvy4_30.000.wav,30.0,40.0,"/m/018vs,/m/02sgy,/m/04rlf,/m/04szw,/m/0g12c5"
R7gHB-YuUZM_170.000.wav,170.0,180.0,"/m/02w4v,/m/04rlf"
R7j-rhd-D08_30.000.wav,30.0,40.0,/m/01m4t
R7ls6ZQJ5UM_570.000.wav,570.0,580.0,"/m/0dwsp,/m/0dwtp,/m/0j45pbj"
R8HchmsKBPg_230.000.wav,230.0,240.0,"/m/03qtwd,/m/053hz1,/t/dd00135"
R8XUrRCFkzs_40.000.wav,40.0,50.0,"/m/03kmc9,/m/0dgbq"
R92tGFJYj1w_330.000.wav,330.0,340.0,"/m/025wky1,/m/07yv9"
R9MmLB_WMzk_560.000.wav,560.0,570.0,/m/05_wcq
RA8ck5zeHM0_0.000.wav,0.0,10.0,"/m/01jt3m,/m/0838f"
RAB0TWMYQHI_0.000.wav,0.0,10.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
RATOmpfWqUo_180.000.wav,180.0,190.0,"/m/03qtwd,/m/04gy_2"
RBLgMgEHBbc_560.000.wav,560.0,570.0,"/m/03dnzn,/m/0838f"
RBNdYzLHx5Q_270.000.wav,270.0,280.0,"/m/07ptzwd,/m/0838f"
RBcIf4NBvas_390.000.wav,390.0,400.0,"/m/07qcx4z,/t/dd00125"
RBniJk6GKK0_30.000.wav,30.0,40.0,"/m/03mb9,/m/04rlf,/m/07qsvvw,/m/08cyft,/m/0ggx5q"
RCKAAgqsbNA_290.000.wav,290.0,300.0,"/m/04rlf,/m/07qqyl4,/m/09x0r"
RD-oizm_35M_14.000.wav,14.0,24.0,"/m/04rlf,/m/07pkxdp"
RD8kf4453cY_30.000.wav,30.0,40.0,"/m/04rlf,/m/0fd3y"
RDHK51LWyf4_30.000.wav,30.0,40.0,/m/01jg02
RDX-LUh0ENo_280.000.wav,280.0,290.0,"/m/07pqc89,/m/09x0r"
RDexwICbLtg_240.000.wav,240.0,250.0,"/m/05rj2,/m/09x0r"
RDnrb0xSkrs_70.000.wav,70.0,80.0,/m/0d31p
RDugapLJ7ZI_30.000.wav,30.0,40.0,"/m/01hnzm,/m/04rlf"
REAlPEWq33c_340.000.wav,340.0,350.0,"/m/01kcd,/m/06ncr"
RELuEP74eQ0_50.000.wav,50.0,60.0,"/m/01jg1z,/t/dd00125"
REoXJo1QDzc_10.000.wav,10.0,20.0,"/m/01h8n0,/m/09x0r"
REuRsNCLx0A_40.000.wav,40.0,50.0,/m/07rqsjt
RF3rog2YjYw_30.000.wav,30.0,40.0,"/m/04rlf,/m/07r660_,/m/07rgt08,/t/dd00001"
RF8fPkV9HNc_10.000.wav,10.0,20.0,"/m/01yrx,/m/03qc9zr,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
RFbWkL818XQ_30.000.wav,30.0,40.0,"/m/018j2,/m/04rlf,/m/07s0s5r"
RFeU64gTvGQ_0.000.wav,0.0,10.0,/m/01b_21
RG-Tky7XSqw_460.000.wav,460.0,470.0,"/m/013y1f,/m/03xq_f"
RGB0pMtcGhc_90.000.wav,90.0,100.0,"/m/01kcd,/m/06ncr"
RGTWqZoswAo_30.000.wav,30.0,40.0,"/m/02bxd,/m/04rlf"
RHdaCbxKSYY_30.000.wav,30.0,40.0,/m/07s34ls
RHfFQSSPmCo_290.000.wav,290.0,300.0,"/m/032s66,/m/073cg4"
RI2T1BBL_8I_30.000.wav,30.0,40.0,"/m/04rlf,/m/07qv_x_,/m/09x0r,/m/0ytgt"
RIHnpHZpFcw_4.000.wav,4.0,14.0,/m/014zdl
RI_Pg4peJw8_10.000.wav,10.0,20.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
RIiN9Ed1fqU_30.000.wav,30.0,40.0,"/m/04rlf,/m/07qmpdm"
RIpfb9LSFe8_30.000.wav,30.0,40.0,"/m/04rlf,/m/05rwpb,/m/064t9,/m/0dl5d"
RJOBq50THOk_30.000.wav,30.0,40.0,"/m/02dgv,/m/02y_763,/m/09x0r"
RJTYCrwptt0_30.000.wav,30.0,40.0,"/m/02w4v,/m/04rlf"
RJi6SkfP4cg_60.000.wav,60.0,70.0,"/m/01v_m0,/m/0hdsk"
RJzVY-srLtI_60.000.wav,60.0,70.0,"/m/01h8n0,/m/09x0r"
RK4SqJDH-oo_180.000.wav,180.0,190.0,"/m/015lz1,/m/04rlf,/m/064t9,/m/07q4ntr,/t/dd00126"
RKRSFvop5rE_450.000.wav,450.0,460.0,"/m/01z47d,/m/028v0c"
RKe1QIJ5SxU_0.000.wav,0.0,4.0,/m/07sr1lc
RKpQP1AAtBk_260.000.wav,260.0,270.0,"/m/014yck,/m/07yv9,/m/0cmf2,/t/dd00128"
RKscLZhYMcg_0.000.wav,0.0,2.0,/m/07ryjzk
RKyXCfk39XY_100.000.wav,100.0,110.0,"/m/04rlf,/m/07qyrcz"
RLC6BxdpsqM_150.000.wav,150.0,160.0,/m/03w41f
RLJYigWchf0_30.000.wav,30.0,40.0,"/m/02_41,/m/03m9d0z,/t/dd00092"
RM1hT5u6i8w_30.000.wav,30.0,40.0,"/m/04k94,/m/09x0r,/m/0dv3j"
RM5hQ3Qtf-8_30.000.wav,30.0,40.0,/m/02yds9
RMPyriqNS-4_13.000.wav,13.0,23.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
RMWnU7O-UiY_22.000.wav,22.0,32.0,"/m/03cl9h,/m/04rlf,/m/07yv9"
RMX2aviLZdo_70.000.wav,70.0,80.0,/m/0llzx
RMYsIKdMD0A_300.000.wav,300.0,310.0,"/m/09x0r,/t/dd00088"
RMspncG_DKU_230.000.wav,230.0,240.0,"/m/04gxbd,/m/07yv9,/m/09x0r,/m/0k4j"
RN-_agT8_Cg_0.000.wav,0.0,10.0,"/m/04zmvq,/m/06hck5,/m/06wzb,/m/07rjwbb"
RN1ho4G-W0o_40.000.wav,40.0,50.0,"/m/019jd,/m/03m9d0z,/m/06q74,/t/dd00092"
RN_qfzQUkeU_300.000.wav,300.0,310.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
RNwiEsjrhiQ_30.000.wav,30.0,40.0,"/m/0140xf,/m/016cjb,/m/04rlf,/m/074ft"
RO3_0PYE30A_0.000.wav,0.0,10.0,"/m/015jpf,/m/04rlf"
ROM--1yVra8_180.000.wav,180.0,190.0,"/m/04rlf,/m/07p78v5"
ROhlD0G2_ho_17.000.wav,17.0,27.0,/m/09t49
ROipDjNYK4k_390.000.wav,390.0,400.0,/m/07qnq_y
RP5mput8V9A_0.000.wav,0.0,10.0,"/m/07st88b,/m/09ld4"
RP9ix8mjF20_10.000.wav,10.0,20.0,"/m/07pqn27,/m/0ytgt"
RPA-QYPV_os_30.000.wav,30.0,40.0,"/m/07pzfmf,/m/0k4j"
RPMicSPIAlg_30.000.wav,30.0,40.0,"/m/01h8n0,/m/02zsn,/m/09x0r"
RPmEUaLJGpc_350.000.wav,350.0,360.0,"/m/07cx4,/m/09x0r"
RPqz3vJYMLQ_40.000.wav,40.0,50.0,"/m/02mscn,/m/0342h,/m/04rlf,/m/04szw,/m/064t9,/m/074ft"
RPscbFkdUto_520.000.wav,520.0,530.0,"/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038"
RPuCtUVfntk_30.000.wav,30.0,40.0,"/m/04rlf,/m/07rn7sz"
RQIVLqDLQzA_50.000.wav,50.0,60.0,/m/0llzx
RQMUz0NFx6o_420.000.wav,420.0,430.0,"/m/04rlf,/m/04szw,/m/0dwsp,/m/0dwt5,/m/0l14md"
RQT5ssY1B68_30.000.wav,30.0,40.0,/m/03wwcy
RQbNC1J4Jfk_30.000.wav,30.0,40.0,"/m/026z9,/m/04rlf,/m/07s72n,/m/08cyft,/m/0ggx5q"
RQfN0NCB1MM_10.000.wav,10.0,20.0,/m/03v3yw
RQijeiFAX1M_30.000.wav,30.0,40.0,/m/07qb_dv
RQr_LalVw7M_70.000.wav,70.0,80.0,"/m/02fxyj,/m/04rlf,/m/09x0r,/t/dd00129"
RQvbm3l3wmA_110.000.wav,110.0,120.0,"/m/026t6,/m/02hnl,/m/02k_mr,/m/06rvn,/m/0bm02,/m/0l14md"
RRAw_ogOfrk_0.000.wav,0.0,10.0,/m/02_nn
RRtm8KTHUlg_110.000.wav,110.0,120.0,"/m/01v_m0,/m/0hdsk"
RRyiYofOuPs_30.000.wav,30.0,40.0,/m/03q5_w
RS43EP1EXz4_30.000.wav,30.0,40.0,"/m/04rlf,/m/07xzm"
RSAyz5c3JmM_160.000.wav,160.0,170.0,"/m/012n7d,/m/03j1ly,/m/03kmc9,/m/04qvtq"
RSW4IoPPGqA_0.000.wav,0.0,10.0,"/m/07ppn3j,/m/09x0r"
RSXUYIi95wo_30.000.wav,30.0,40.0,"/m/02rtxlg,/m/04rlf,/m/07pzfmf,/m/09x0r"
RSryuuvUfDM_50.000.wav,50.0,60.0,"/m/0155w,/m/0342h,/m/042v_gx,/m/04rlf,/m/04rzd,/m/04szw,/m/06w87,/m/0fx80y"
RSxTBSVezfU_22.000.wav,22.0,32.0,/m/016622
RT234P5SzJo_460.000.wav,460.0,470.0,"/m/01280g,/m/07pbtc8,/m/0cdnk,/m/0jbk"
RTDr2L_OT0M_30.000.wav,30.0,40.0,/m/01m4t
RTGrNUWT2Sc_30.000.wav,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0b9m1"
RTLvin_qGWs_260.000.wav,260.0,270.0,/m/07rn7sz
RTQJe028VdU_80.000.wav,80.0,90.0,"/m/04rlf,/t/dd00036"
RTjvyK-QhYw_130.000.wav,130.0,140.0,"/m/07q6cd_,/m/09x0r,/t/dd00126"
RTo9vih7df0_130.000.wav,130.0,140.0,/m/0150b9
RU3vCNsKTY0_390.000.wav,390.0,400.0,"/m/07s12q4,/m/09x0r,/t/dd00125"
RUNKinp4GUM_30.000.wav,30.0,40.0,/m/07qlf79
RUUZzoeVrK4_20.000.wav,20.0,30.0,"/m/01kcd,/m/04rlf,/m/04szw,/m/05pd6,/m/0ggq0m"
RUatGEffT20_350.000.wav,350.0,360.0,/m/04wptg
RUftlme_EtU_10.000.wav,10.0,20.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
RUh0YrrCK70_30.000.wav,30.0,40.0,"/m/02l6bg,/m/07pb8fc,/m/07s34ls,/m/07yv9"
RUpjYDteYcg_20.000.wav,20.0,30.0,"/m/081rb,/m/09x0r"
RUx39qofQ4M_0.000.wav,0.0,10.0,"/m/07ptzwd,/m/0838f"
RV05BW-2WIc_30.000.wav,30.0,40.0,"/m/01b9nn,/m/04rlf"
RV6trufvnQw_10.000.wav,10.0,20.0,"/m/01hnzm,/m/04rlf"
RVH4K4EcsiA_30.000.wav,30.0,40.0,/m/07n_g
RVUxqP-6yO4_200.000.wav,200.0,210.0,"/m/03qtwd,/m/04gy_2"
RVevnXD4Fig_30.000.wav,30.0,40.0,"/m/01c194,/m/04rlf"
RVk8Ze26_PA_20.000.wav,20.0,30.0,/m/0chx_
RVlXLa80vcE_30.000.wav,30.0,40.0,"/m/04rlf,/m/0z9c"
RVsQCIc7EK0_250.000.wav,250.0,260.0,"/m/04rlf,/m/07sq110,/m/09x0r,/t/dd00125"
RW7x9AC7PZI_30.000.wav,30.0,40.0,"/m/01s0ps,/m/05148p4,/m/05r5c"
RWHB0rG-OQ4_30.000.wav,30.0,40.0,/m/07rqsjt
RWVuRwtjGek_210.000.wav,210.0,220.0,"/m/0195fx,/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/m/07yv9,/m/0912c9"
RWZ8sRgIWBk_120.000.wav,120.0,130.0,"/m/032s66,/m/0_1c"
RWfQ46PM5jo_11.000.wav,11.0,21.0,"/m/03vt0,/m/09f96,/m/0h2mp"
RWvkJKMRbFg_1.000.wav,1.0,11.0,"/m/0l7xg,/t/dd00077"
RXGDlFry3Vo_30.000.wav,30.0,40.0,"/m/04rlf,/m/06bxc"
RXH9nCtGyWM_80.000.wav,80.0,90.0,/m/08j51y
RXIRbazT2Rs_270.000.wav,270.0,280.0,"/m/0llzx,/t/dd00125"
RXJxtAHtkcs_0.000.wav,0.0,10.0,"/m/01b_21,/m/09x0r,/m/0ytgt"
RXSyVeHp2yA_0.000.wav,0.0,10.0,"/m/032s66,/m/073cg4"
RXk0lQJ7ttc_30.000.wav,30.0,40.0,"/m/02x8m,/m/03_d0,/m/04rlf,/m/07s72n,/m/08cyft,/m/0ggx5q"
RXo_RIfsF5w_50.000.wav,50.0,60.0,/m/05_wcq
RY10IUcz3bk_100.000.wav,100.0,110.0,"/m/09x0r,/m/0dv3j,/t/dd00125"
RYia-H9Hm88_0.000.wav,0.0,8.0,"/m/028ght,/m/03qtwd"
RZmH4hGiYBg_20.000.wav,20.0,30.0,"/m/0283d,/m/02lkt,/m/04rlf,/m/07qqyl4"
R_HAtyDbw1M_30.000.wav,30.0,40.0,"/m/04rlf,/m/0xzly"
RaC_D7KYVPw_90.000.wav,90.0,100.0,/t/dd00001
Rab0flMO3gs_10.000.wav,10.0,20.0,"/m/04rlf,/m/07cx4,/m/09x0r"
RagXV1noyTc_0.000.wav,0.0,10.0,/m/0l15bq
RakVgIRN8RI_250.000.wav,250.0,260.0,"/m/04gxbd,/m/09x0r,/t/dd00129"
RayuVcywno0_30.000.wav,30.0,40.0,"/m/01x3z,/m/046dlr,/m/07pp_mv"
RbQDjdc40SA_260.000.wav,260.0,270.0,"/m/07pp8cl,/m/09x0r"
RbWgiyQZ9ow_290.000.wav,290.0,300.0,"/m/07mzm6,/m/09x0r"
RbXvbdDSmfA_3.000.wav,3.0,13.0,"/m/04rlf,/m/09x0r,/t/dd00018"
RcVJVUfXWgU_120.000.wav,120.0,130.0,"/m/013y1f,/m/03gvt"
RcVQJTTB1Nk_30.000.wav,30.0,40.0,"/m/01s0vc,/m/04rlf,/m/09x0r"
Rc_U7B4FL14_90.000.wav,90.0,100.0,"/m/07ptzwd,/m/0838f"
RcbMW2-Goog_230.000.wav,230.0,240.0,/m/01hgjl
RceCfg1FQq4_30.000.wav,30.0,40.0,"/m/0140xf,/m/03r5q_,/m/04rlf,/m/05w3f,/m/06by7,/m/074ft,/m/0gywn"
RcfaWoTywcA_30.000.wav,30.0,40.0,"/m/04rlf,/m/064t9,/m/0dq0md,/m/0ggx5q"
Rcn1sMFiCOE_30.000.wav,30.0,40.0,"/m/07qc9xj,/m/09x0r"
RczMLTHyBKE_250.000.wav,250.0,260.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr"
RczzNAr1T_Q_30.000.wav,30.0,40.0,"/m/01b9nn,/m/01glhc,/m/01jnbd,/m/02rr_,/m/0342h,/m/04rlf,/m/0g12c5"
RdhHK4SbzTo_30.000.wav,30.0,40.0,"/m/018vs,/m/02rr_,/m/02sgy,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/09x0r,/m/0fx80y"
RdhqyUuXVDc_20.000.wav,20.0,30.0,/m/0939n_
Rdu3_LWIlgE_400.000.wav,400.0,410.0,"/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
Rdwtr2IX8ek_30.000.wav,30.0,40.0,"/m/02fxyj,/m/04rlf,/m/074ft"
RdzaGBPP-qo_10.000.wav,10.0,20.0,/m/02x984l
Re2zKQIZXE4_550.000.wav,550.0,560.0,"/m/07ptfmf,/m/0dxrf"
ReAPJvsivEM_30.000.wav,30.0,40.0,"/m/012f08,/m/07qjznt,/m/07yv9"
ReJR84wiUdM_30.000.wav,30.0,40.0,"/m/03wwcy,/m/04rlf"
RejaetB-g-o_10.000.wav,10.0,20.0,/m/0dv5r
RfLGBTAXx_E_60.000.wav,60.0,70.0,"/m/01h3n,/m/03vt0,/m/07r4gkf,/m/0h2mp"
RfTFFgqX58A_100.000.wav,100.0,110.0,"/m/0130jx,/m/0838f"
Rfnmbuv7uEo_90.000.wav,90.0,100.0,/m/07mzm6
RfpfGVGqrq8_340.000.wav,340.0,350.0,"/m/07pbtc8,/m/09x0r"
Rfsm2EFfaxQ_30.000.wav,30.0,40.0,"/m/02bxd,/m/04rlf,/m/09x0r"
Rg1uZCKzo0A_30.000.wav,30.0,40.0,"/m/01b82r,/m/07pdjhy,/m/083vt"
Rg971GlT_Ro_21.000.wav,21.0,31.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
RgEEH6TgOEI_20.000.wav,20.0,30.0,/m/0mbct
RgK_3LkmhsQ_0.000.wav,0.0,10.0,/m/0dl83
RgQxl-xSc9k_26.000.wav,26.0,36.0,/m/07qn4z3
Rgc7Y7LDfPs_560.000.wav,560.0,570.0,"/m/03qtwd,/m/04gy_2"
Rgc839e_wVc_30.000.wav,30.0,40.0,"/m/01sm1g,/m/0l14md"
RgenPjjFS_A_30.000.wav,30.0,40.0,"/m/07q5rw0,/m/0jbk"
RgfbjHz_UTo_11.000.wav,11.0,21.0,/m/014zdl
RgnrNhKPGmo_80.000.wav,80.0,90.0,/m/03wvsk
RgvTdT46MXs_200.000.wav,200.0,210.0,"/m/03m5k,/m/0d8_n"
RgyqhpOJFM4_30.000.wav,30.0,40.0,"/m/01xqw,/m/02fsn,/m/0l14_3"
RhH5LjURERc_30.000.wav,30.0,40.0,/m/01v_m0
Rhl5nDCU0u0_60.000.wav,60.0,70.0,"/m/03m5k,/m/0d8_n"
RhmN8ktt5FI_320.000.wav,320.0,330.0,"/m/0150b9,/m/03w41f"
RhnxpZjFQqM_10.000.wav,10.0,20.0,"/m/04rlf,/m/0xzly"
Rhvy7V4F95Q_40.000.wav,40.0,50.0,"/m/04zmvq,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr"
Rhw8lk-DUGU_30.000.wav,30.0,40.0,/m/05pd6
RhzsxX39VMU_30.000.wav,30.0,40.0,"/m/019jd,/m/056ks2"
Ri0dak6LNZM_0.000.wav,0.0,10.0,/m/07pt_g0
RiqtelZs_2I_510.000.wav,510.0,520.0,"/m/026t6,/m/04rlf,/m/04szw,/m/07qqyl4,/m/0l14md"
Rj0cmUyZfR4_30.000.wav,30.0,40.0,/m/04rmv
RjF9D8xDYFg_30.000.wav,30.0,40.0,"/m/096m7z,/m/0chx_"
RjFFqAjF12c_20.000.wav,20.0,30.0,/m/0ghcn6
RjbwvpskgzI_30.000.wav,30.0,40.0,/m/07rgkc5
RjdINPr32A0_480.000.wav,480.0,490.0,/m/07p6mqd
Rjlj0frH8XA_250.000.wav,250.0,260.0,"/m/07rkbfh,/m/09x0r"
RjmZSWzsJDY_480.000.wav,480.0,490.0,"/m/04rlf,/m/07qqyl4"
RjzKZrdgmlA_30.000.wav,30.0,40.0,"/m/019jd,/m/02rlv9"
Rk5dBZo4aFA_30.000.wav,30.0,40.0,"/m/0192l,/m/085jw"
Rk6O2IWjwFg_520.000.wav,520.0,530.0,"/m/0939n_,/m/09x0r"
Rk_PwHvmYTw_270.000.wav,270.0,280.0,/m/02l6bg
RlKTsdaVUGQ_30.000.wav,30.0,40.0,"/m/012f08,/m/09x0r,/m/0fx9l"
RlVJANkJLgk_30.000.wav,30.0,40.0,/m/07pyf11
RlZxRpjc3xo_20.000.wav,20.0,30.0,"/m/07phxs1,/m/07rv4dm"
RlrNPBfOowg_160.000.wav,160.0,170.0,"/m/04rlf,/m/0ln16"
Rm7cZN0IcrY_40.000.wav,40.0,50.0,"/m/014yck,/m/0cmf2,/t/dd00129"
RmUG1ffgKFw_170.000.wav,170.0,180.0,"/m/01kcd,/m/06ncr"
RmdvTlx9C0k_30.000.wav,30.0,40.0,"/m/04rlf,/m/07qv_x_,/m/09x0r"
RmquR6ETsPs_30.000.wav,30.0,40.0,/m/07ppn3j
RmyyW-TMkVc_10.000.wav,10.0,20.0,"/m/04rlf,/m/06j64v,/m/0dq0md"
Rn55rPN_JU4_30.000.wav,30.0,40.0,/m/01m4t
Rn8Te4D0EuU_100.000.wav,100.0,110.0,"/m/04rlf,/m/07p6fty,/m/09x0r,/m/0ytgt"
RneRJ5ZnHlE_30.000.wav,30.0,40.0,"/m/04rlf,/m/0g293,/m/0ln16"
Rnkb7M3dKTg_30.000.wav,30.0,40.0,"/m/085jw,/m/0l14l2"
RoCgDJzPKB0_110.000.wav,110.0,120.0,"/m/07qwdck,/m/09x0r,/t/dd00125"
RoDS0k7qrIo_100.000.wav,100.0,110.0,"/m/04rlf,/t/dd00036"
Rp37k5_Eci0_30.000.wav,30.0,40.0,"/m/04cvmfc,/m/09x0r,/m/0cdnk,/m/0jbk,/t/dd00129"
Rp39_WnX5Fk_380.000.wav,380.0,390.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c"
RpI8ppI-OBM_30.000.wav,30.0,40.0,/m/0l156k
RpozezPUFBs_30.000.wav,30.0,40.0,"/m/04rlf,/m/05r6t,/m/05rwpb,/m/06by7,/m/07s0dtb,/m/0dl5d"
Rq16XhYUQPE_490.000.wav,490.0,500.0,"/m/02g901,/m/09x0r,/t/dd00125"
RqPFslG2Pgo_30.000.wav,30.0,40.0,"/m/07qb_dv,/m/09x0r"
RqRuSwZey_U_120.000.wav,120.0,130.0,/m/032n05
Rqj5RZY-AK4_380.000.wav,380.0,390.0,/m/014zdl
Rqv5fu1PCXA_30.000.wav,30.0,40.0,"/m/02v2lh,/m/04rlf,/m/07pkxdp"
Rr84-EZvO0U_90.000.wav,90.0,100.0,"/m/01b_21,/m/01yrx,/m/02yds9,/m/068hy,/m/0jbk"
RreABxxKirU_190.000.wav,190.0,200.0,"/m/07r5v4s,/m/09x0r,/t/dd00125"
RrlgSfQrqQc_20.000.wav,20.0,30.0,"/m/0195fx,/m/01g50p,/m/06d_3,/m/07jdr,/m/07rwm0c,/t/dd00048"
RrogJI8mWlc_30.000.wav,30.0,40.0,"/m/09x0r,/m/0dl9sf8"
RrzctLk2cPM_110.000.wav,110.0,120.0,/m/02x984l
RsDl0An5QBI_30.000.wav,30.0,40.0,"/m/01b9nn,/m/02rr_,/m/02sgy,/m/0342h,/m/04rlf,/m/09x0r,/m/0fx80y,/m/0g12c5"
RsK6fw4_vR4_30.000.wav,30.0,40.0,"/m/03l9g,/m/07pczhz,/m/083vt"
RsSDcYmp8eQ_30.000.wav,30.0,40.0,/m/01lsmm
RsXusOCNS-U_410.000.wav,410.0,420.0,"/m/02p01q,/m/07pdjhy"
RsZB8-YEt0I_70.000.wav,70.0,80.0,/m/01h8n0
Rt95T3Nzfag_30.000.wav,30.0,40.0,"/m/03qjg,/m/085jw"
RtUTtZ-DZZM_480.000.wav,480.0,490.0,"/m/04rlf,/m/07sq110,/m/09x0r,/m/0ytgt"
